<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
US1.BA,D,20151013,000000,140.2800000
US1.BA,D,20151014,000000,134.2300000
US1.BA,D,20151015,000000,137.4900000
US1.BA,D,20151016,000000,137.5500000
US1.BA,D,20151019,000000,138.4300000
US1.BA,D,20151020,000000,139.0200000
US1.BA,D,20151021,000000,140.9200000
US1.BA,D,20151022,000000,146.4000000
US1.BA,D,20151023,000000,146.8000000
US1.BA,D,20151026,000000,146.7200000
US1.BA,D,20151027,000000,148.4600000
US1.BA,D,20151028,000000,147.8800000
US1.BA,D,20151029,000000,147.1600000
US1.BA,D,20151030,000000,148.1500000
US1.BA,D,20151102,000000,148.3500000
US1.BA,D,20151103,000000,148.0800000
US1.BA,D,20151104,000000,148.2300000
US1.BA,D,20151105,000000,147.9900000
US1.BA,D,20151106,000000,147.6700000
US1.BA,D,20151109,000000,146.0700000
US1.BA,D,20151110,000000,144.9700000
US1.BA,D,20151111,000000,145.0300000
US1.BA,D,20151112,000000,142.5400000
US1.BA,D,20151113,000000,142.6300000
US1.BA,D,20151116,000000,144.4200000
US1.BA,D,20151117,000000,146.2000000
US1.BA,D,20151118,000000,148.2800000
US1.BA,D,20151119,000000,149.2600000
US1.BA,D,20151120,000000,149.3700000
US1.BA,D,20151123,000000,148.3400000
US1.BA,D,20151124,000000,148.6900000
US1.BA,D,20151125,000000,147.4400000
US1.BA,D,20151127,000000,147.0000000
US1.BA,D,20151130,000000,145.6400000
US1.BA,D,20151201,000000,147.8400000
US1.BA,D,20151202,000000,146.9850000
US1.BA,D,20151203,000000,145.3900000
US1.BA,D,20151204,000000,148.5100000
US1.BA,D,20151207,000000,148.5100000
US1.BA,D,20151208,000000,145.0500000
US1.BA,D,20151209,000000,143.9600000
US1.BA,D,20151210,000000,146.5200000
US1.BA,D,20151211,000000,144.3900000
US1.BA,D,20151214,000000,143.1200000
US1.BA,D,20151215,000000,146.5800000
US1.BA,D,20151216,000000,148.1100000
US1.BA,D,20151217,000000,145.7600000
US1.BA,D,20151218,000000,139.4800000
