<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
US1.YNDX,D,20140728,000000,30.2500000
US1.YNDX,D,20140729,000000,30.4500000
US1.YNDX,D,20140730,000000,31.2500000
US1.YNDX,D,20140731,000000,30.3500000
US1.YNDX,D,20140801,000000,30.2800000
US1.YNDX,D,20140804,000000,30.5350000
US1.YNDX,D,20140805,000000,29.6100000
US1.YNDX,D,20140806,000000,28.9000000
US1.YNDX,D,20140807,000000,28.4400000
US1.YNDX,D,20140808,000000,28.9900000
US1.YNDX,D,20140811,000000,28.9750000
US1.YNDX,D,20140812,000000,28.8400000
US1.YNDX,D,20140813,000000,29.0500000
US1.YNDX,D,20140814,000000,29.0200000
US1.YNDX,D,20140815,000000,28.4150000
US1.YNDX,D,20140818,000000,29.0250000
US1.YNDX,D,20140819,000000,30.7100000
US1.YNDX,D,20140820,000000,30.1600000
US1.YNDX,D,20140821,000000,29.7850000
US1.YNDX,D,20140822,000000,29.0700000
US1.YNDX,D,20140825,000000,29.4500000
US1.YNDX,D,20140826,000000,29.2850000
US1.YNDX,D,20140827,000000,29.0000000
US1.YNDX,D,20140828,000000,28.3500000
US1.YNDX,D,20140829,000000,28.4250000
US1.YNDX,D,20140902,000000,29.0600000
US1.YNDX,D,20140903,000000,30.6500000
US1.YNDX,D,20140904,000000,29.9100000
US1.YNDX,D,20140905,000000,31.5950000
US1.YNDX,D,20140908,000000,31.4850000
US1.YNDX,D,20140909,000000,31.0100000
US1.YNDX,D,20140910,000000,30.8000000
US1.YNDX,D,20140911,000000,30.4300000
US1.YNDX,D,20140912,000000,31.5800000
US1.YNDX,D,20140915,000000,29.8800000
US1.YNDX,D,20140916,000000,31.0600000
US1.YNDX,D,20140917,000000,30.0300000
US1.YNDX,D,20140918,000000,29.7350000
US1.YNDX,D,20140919,000000,29.4300000
US1.YNDX,D,20140922,000000,28.7200000
US1.YNDX,D,20140923,000000,28.9400000
US1.YNDX,D,20140924,000000,29.9700000
US1.YNDX,D,20140925,000000,29.4050000
US1.YNDX,D,20140926,000000,29.6900000
US1.YNDX,D,20140929,000000,28.2200000
US1.YNDX,D,20140930,000000,27.8000000
US1.YNDX,D,20141001,000000,26.4450000
US1.YNDX,D,20141002,000000,26.9950000
US1.YNDX,D,20141003,000000,27.0700000
US1.YNDX,D,20141006,000000,27.0200000
US1.YNDX,D,20141007,000000,26.1700000
US1.YNDX,D,20141008,000000,26.1900000
US1.YNDX,D,20141009,000000,25.5700000
US1.YNDX,D,20141010,000000,24.4400000
US1.YNDX,D,20141013,000000,25.1000000
US1.YNDX,D,20141014,000000,25.3200000
US1.YNDX,D,20141015,000000,25.4400000
US1.YNDX,D,20141016,000000,25.8000000
US1.YNDX,D,20141017,000000,26.3100000
US1.YNDX,D,20141020,000000,26.4100000
US1.YNDX,D,20141021,000000,27.4300000
US1.YNDX,D,20141022,000000,26.1400000
US1.YNDX,D,20141023,000000,27.5900000
US1.YNDX,D,20141024,000000,27.7900000
US1.YNDX,D,20141027,000000,27.4200000
US1.YNDX,D,20141028,000000,28.5650000
US1.YNDX,D,20141029,000000,28.3500000
US1.YNDX,D,20141030,000000,28.0000000
US1.YNDX,D,20141031,000000,28.6200000
US1.YNDX,D,20141103,000000,27.8100000
