<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
US2.GOOG,D,20140721,000000,589.7600000
US2.GOOG,D,20140722,000000,594.6900000
US2.GOOG,D,20140723,000000,596.4400000
US2.GOOG,D,20140724,000000,593.2400000
US2.GOOG,D,20140725,000000,588.5700000
US2.GOOG,D,20140728,000000,589.9750000
US2.GOOG,D,20140729,000000,585.9700000
US2.GOOG,D,20140730,000000,587.2100000
US2.GOOG,D,20140731,000000,572.2800000
US2.GOOG,D,20140801,000000,565.8700000
US2.GOOG,D,20140804,000000,574.1700000
US2.GOOG,D,20140805,000000,565.5300000
US2.GOOG,D,20140806,000000,567.0300000
US2.GOOG,D,20140807,000000,563.2000000
US2.GOOG,D,20140808,000000,568.9900000
US2.GOOG,D,20140811,000000,567.9600000
US2.GOOG,D,20140812,000000,562.9000000
US2.GOOG,D,20140813,000000,574.7500000
US2.GOOG,D,20140814,000000,574.5800000
US2.GOOG,D,20140815,000000,572.9100000
US2.GOOG,D,20140818,000000,582.2100000
US2.GOOG,D,20140819,000000,586.7900000
US2.GOOG,D,20140820,000000,584.4900000
US2.GOOG,D,20140821,000000,582.9900000
US2.GOOG,D,20140822,000000,582.3900000
US2.GOOG,D,20140825,000000,579.9800000
US2.GOOG,D,20140826,000000,577.8400000
US2.GOOG,D,20140827,000000,570.9400000
US2.GOOG,D,20140828,000000,569.3400000
US2.GOOG,D,20140829,000000,571.0500000
US2.GOOG,D,20140902,000000,576.9300000
US2.GOOG,D,20140903,000000,577.2300000
US2.GOOG,D,20140904,000000,581.5400000
US2.GOOG,D,20140905,000000,585.9100000
US2.GOOG,D,20140908,000000,589.8200000
US2.GOOG,D,20140909,000000,581.1400000
US2.GOOG,D,20140910,000000,583.0000000
US2.GOOG,D,20140911,000000,581.1100000
US2.GOOG,D,20140912,000000,575.7800000
US2.GOOG,D,20140915,000000,573.3100000
US2.GOOG,D,20140916,000000,580.1100000
US2.GOOG,D,20140917,000000,584.7500000
US2.GOOG,D,20140918,000000,589.2900000
US2.GOOG,D,20140919,000000,596.4800000
US2.GOOG,D,20140922,000000,587.3600000
US2.GOOG,D,20140923,000000,581.1200000
US2.GOOG,D,20140924,000000,587.7400000
US2.GOOG,D,20140925,000000,574.9800000
US2.GOOG,D,20140926,000000,577.4700000
US2.GOOG,D,20140929,000000,576.4000000
US2.GOOG,D,20140930,000000,577.7700000
US2.GOOG,D,20141001,000000,568.0700000
US2.GOOG,D,20141002,000000,570.3000000
US2.GOOG,D,20141003,000000,575.4700000
US2.GOOG,D,20141006,000000,577.3500000
US2.GOOG,D,20141007,000000,563.7800000
US2.GOOG,D,20141008,000000,572.0600000
US2.GOOG,D,20141009,000000,561.2200000
US2.GOOG,D,20141010,000000,544.9800000
US2.GOOG,D,20141013,000000,533.3700000
US2.GOOG,D,20141014,000000,537.2900000
US2.GOOG,D,20141015,000000,529.9200000
US2.GOOG,D,20141016,000000,524.3700000
US2.GOOG,D,20141017,000000,511.3100000
US2.GOOG,D,20141020,000000,520.5600000
US2.GOOG,D,20141021,000000,526.7900000
US2.GOOG,D,20141022,000000,532.5000000
US2.GOOG,D,20141023,000000,543.6800000
US2.GOOG,D,20141024,000000,539.6500000
US2.GOOG,D,20141027,000000,540.6100000
US2.GOOG,D,20141028,000000,548.7300000
US2.GOOG,D,20141029,000000,549.3900000
US2.GOOG,D,20141030,000000,550.4600000
US2.GOOG,D,20141031,000000,558.8900000
US2.GOOG,D,20141103,000000,555.2100000
US2.GOOG,D,20141104,000000,554.3000000
US2.GOOG,D,20141105,000000,546.0000000
US2.GOOG,D,20141106,000000,541.7900000
US2.GOOG,D,20141107,000000,541.0100000
US2.GOOG,D,20141110,000000,547.2500000
US2.GOOG,D,20141111,000000,550.2600000
US2.GOOG,D,20141112,000000,547.2400000
US2.GOOG,D,20141113,000000,545.2300000
US2.GOOG,D,20141114,000000,544.2500000
US2.GOOG,D,20141117,000000,536.6500000
US2.GOOG,D,20141118,000000,535.0200000
US2.GOOG,D,20141119,000000,536.8700000
US2.GOOG,D,20141120,000000,534.0000000
US2.GOOG,D,20141121,000000,536.7600000
US2.GOOG,D,20141124,000000,539.1000000
US2.GOOG,D,20141125,000000,541.2200000
US2.GOOG,D,20141126,000000,540.4500000
US2.GOOG,D,20141128,000000,542.0000000
US2.GOOG,D,20141201,000000,533.8000000
US2.GOOG,D,20141202,000000,533.7500000
US2.GOOG,D,20141203,000000,531.3000000
US2.GOOG,D,20141204,000000,537.2900000
US2.GOOG,D,20141205,000000,525.1800000
US2.GOOG,D,20141208,000000,527.1000000
US2.GOOG,D,20141209,000000,533.8800000
US2.GOOG,D,20141210,000000,526.1800000
US2.GOOG,D,20141211,000000,528.3600000
US2.GOOG,D,20141212,000000,519.2200000
US2.GOOG,D,20141215,000000,513.8000000
US2.GOOG,D,20141216,000000,494.5200000
US2.GOOG,D,20141217,000000,504.1800000
US2.GOOG,D,20141218,000000,510.8700000
US2.GOOG,D,20141219,000000,516.3000000
US2.GOOG,D,20141222,000000,524.8000000
US2.GOOG,D,20141223,000000,530.5900000
US2.GOOG,D,20141224,000000,528.7300000
US2.GOOG,D,20141226,000000,534.0300000
US2.GOOG,D,20141229,000000,530.2300000
US2.GOOG,D,20141230,000000,530.4700000
US2.GOOG,D,20141231,000000,526.4600000
US2.GOOG,D,20150102,000000,524.8200000
US2.GOOG,D,20150105,000000,513.6400000
US2.GOOG,D,20150106,000000,501.7300000
US2.GOOG,D,20150107,000000,501.0200000
US2.GOOG,D,20150108,000000,503.1900000
US2.GOOG,D,20150109,000000,496.2000000
US2.GOOG,D,20150112,000000,492.7000000
US2.GOOG,D,20150113,000000,496.1400000
US2.GOOG,D,20150114,000000,500.2800000
US2.GOOG,D,20150115,000000,501.9600000
US2.GOOG,D,20150116,000000,508.0000000
US2.GOOG,D,20150120,000000,506.8100000
US2.GOOG,D,20150121,000000,517.9900000
US2.GOOG,D,20150122,000000,534.0600000
US2.GOOG,D,20150123,000000,539.8500000
US2.GOOG,D,20150126,000000,535.1900000
US2.GOOG,D,20150127,000000,518.9500000
US2.GOOG,D,20150128,000000,510.1700000
US2.GOOG,D,20150129,000000,510.1000000
US2.GOOG,D,20150130,000000,534.9700000
US2.GOOG,D,20150202,000000,528.2000000
US2.GOOG,D,20150203,000000,529.1300000
US2.GOOG,D,20150204,000000,522.8000000
US2.GOOG,D,20150205,000000,527.2500000
US2.GOOG,D,20150206,000000,531.1200000
US2.GOOG,D,20150209,000000,527.6600000
US2.GOOG,D,20150210,000000,536.7600000
US2.GOOG,D,20150211,000000,535.8100000
US2.GOOG,D,20150212,000000,542.8900000
US2.GOOG,D,20150213,000000,548.9600000
US2.GOOG,D,20150217,000000,542.5800000
US2.GOOG,D,20150218,000000,539.5500000
US2.GOOG,D,20150219,000000,542.8300000
US2.GOOG,D,20150220,000000,538.6200000
US2.GOOG,D,20150223,000000,531.6400000
US2.GOOG,D,20150224,000000,536.1400000
US2.GOOG,D,20150225,000000,543.9900000
US2.GOOG,D,20150226,000000,555.4300000
US2.GOOG,D,20150227,000000,558.6400000
US2.GOOG,D,20150302,000000,570.9700000
US2.GOOG,D,20150303,000000,573.5800000
US2.GOOG,D,20150304,000000,573.2100000
US2.GOOG,D,20150305,000000,575.1900000
US2.GOOG,D,20150306,000000,567.2900000
US2.GOOG,D,20150309,000000,568.6500000
US2.GOOG,D,20150310,000000,554.7300000
US2.GOOG,D,20150311,000000,551.3000000
US2.GOOG,D,20150312,000000,555.8000000
US2.GOOG,D,20150313,000000,547.3100000
US2.GOOG,D,20150316,000000,554.3200000
US2.GOOG,D,20150317,000000,551.1000000
US2.GOOG,D,20150318,000000,559.4400000
US2.GOOG,D,20150319,000000,558.8700000
US2.GOOG,D,20150320,000000,559.9700000
US2.GOOG,D,20150323,000000,559.4900000
US2.GOOG,D,20150324,000000,570.5700000
US2.GOOG,D,20150325,000000,559.3500000
US2.GOOG,D,20150326,000000,555.1800000
US2.GOOG,D,20150327,000000,548.5800000
US2.GOOG,D,20150330,000000,551.7800000
US2.GOOG,D,20150331,000000,548.5600000
US2.GOOG,D,20150401,000000,542.2100000
US2.GOOG,D,20150402,000000,535.6300000
US2.GOOG,D,20150406,000000,536.8100000
US2.GOOG,D,20150407,000000,537.2900000
US2.GOOG,D,20150408,000000,540.8800000
US2.GOOG,D,20150409,000000,540.5300000
US2.GOOG,D,20150410,000000,540.0500000
US2.GOOG,D,20150413,000000,539.6600000
US2.GOOG,D,20150414,000000,529.9600000
US2.GOOG,D,20150415,000000,532.5500000
US2.GOOG,D,20150416,000000,533.5900000
US2.GOOG,D,20150417,000000,524.1100000
US2.GOOG,D,20150420,000000,535.3800000
US2.GOOG,D,20150421,000000,534.0000000
US2.GOOG,D,20150422,000000,539.7200000
US2.GOOG,D,20150423,000000,547.3300000
US2.GOOG,D,20150424,000000,564.8700000
US2.GOOG,D,20150427,000000,554.1500000
US2.GOOG,D,20150428,000000,553.3100000
US2.GOOG,D,20150429,000000,549.1000000
US2.GOOG,D,20150430,000000,537.2500000
US2.GOOG,D,20150501,000000,537.8500000
US2.GOOG,D,20150504,000000,540.9800000
US2.GOOG,D,20150505,000000,530.6600000
US2.GOOG,D,20150506,000000,523.7700000
US2.GOOG,D,20150507,000000,530.8600000
US2.GOOG,D,20150508,000000,538.4300000
US2.GOOG,D,20150511,000000,535.7400000
US2.GOOG,D,20150512,000000,529.4100000
US2.GOOG,D,20150513,000000,529.6900000
US2.GOOG,D,20150514,000000,538.7900000
US2.GOOG,D,20150515,000000,533.8800000
US2.GOOG,D,20150518,000000,532.2000000
US2.GOOG,D,20150519,000000,537.3200000
US2.GOOG,D,20150520,000000,539.2800000
US2.GOOG,D,20150521,000000,542.6600000
US2.GOOG,D,20150522,000000,540.1600000
US2.GOOG,D,20150526,000000,532.1400000
US2.GOOG,D,20150527,000000,539.7900000
US2.GOOG,D,20150528,000000,539.6000000
US2.GOOG,D,20150529,000000,532.3100000
US2.GOOG,D,20150601,000000,533.5800000
US2.GOOG,D,20150602,000000,539.2900000
US2.GOOG,D,20150603,000000,540.4200000
US2.GOOG,D,20150604,000000,537.1100000
US2.GOOG,D,20150605,000000,533.5850000
US2.GOOG,D,20150608,000000,527.1000000
US2.GOOG,D,20150609,000000,526.8200000
US2.GOOG,D,20150610,000000,537.0000000
US2.GOOG,D,20150611,000000,534.6300000
US2.GOOG,D,20150612,000000,532.5900000
US2.GOOG,D,20150615,000000,527.3200000
US2.GOOG,D,20150616,000000,528.2400000
US2.GOOG,D,20150617,000000,529.7300000
