<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
US2.ADBE,D,20150427,000000,76.4600000
US2.ADBE,D,20150428,000000,76.0200000
US2.ADBE,D,20150429,000000,76.6600000
US2.ADBE,D,20150430,000000,76.0600000
US2.ADBE,D,20150501,000000,76.4100000
US2.ADBE,D,20150504,000000,75.8250000
US2.ADBE,D,20150505,000000,75.0000000
US2.ADBE,D,20150506,000000,74.5000000
US2.ADBE,D,20150507,000000,74.7600000
US2.ADBE,D,20150508,000000,76.3000000
US2.ADBE,D,20150511,000000,76.7900000
US2.ADBE,D,20150512,000000,76.6500000
US2.ADBE,D,20150513,000000,77.0800000
US2.ADBE,D,20150514,000000,79.4350000
US2.ADBE,D,20150515,000000,78.9000000
US2.ADBE,D,20150518,000000,79.4100000
US2.ADBE,D,20150519,000000,79.6600000
US2.ADBE,D,20150520,000000,79.6400000
US2.ADBE,D,20150521,000000,80.5800000
US2.ADBE,D,20150522,000000,80.0500000
US2.ADBE,D,20150526,000000,79.3700000
US2.ADBE,D,20150527,000000,80.1700000
US2.ADBE,D,20150528,000000,80.0200000
US2.ADBE,D,20150529,000000,79.1500000
US2.ADBE,D,20150601,000000,79.8600000
US2.ADBE,D,20150602,000000,79.8400000
US2.ADBE,D,20150603,000000,80.1200000
US2.ADBE,D,20150604,000000,78.8100000
US2.ADBE,D,20150605,000000,78.8600000
US2.ADBE,D,20150608,000000,78.1600000
US2.ADBE,D,20150609,000000,77.9200000
US2.ADBE,D,20150610,000000,79.5600000
US2.ADBE,D,20150611,000000,79.6600000
US2.ADBE,D,20150612,000000,79.8600000
US2.ADBE,D,20150615,000000,78.8700000
US2.ADBE,D,20150616,000000,79.9400000
US2.ADBE,D,20150617,000000,77.9600000
US2.ADBE,D,20150618,000000,79.3800000
US2.ADBE,D,20150619,000000,79.8500000
US2.ADBE,D,20150622,000000,82.2300000
US2.ADBE,D,20150623,000000,83.5700000
US2.ADBE,D,20150624,000000,83.4200000
US2.ADBE,D,20150625,000000,83.9600000
US2.ADBE,D,20150626,000000,82.6500000
US2.ADBE,D,20150629,000000,81.2800000
US2.ADBE,D,20150630,000000,81.1800000
US2.ADBE,D,20150701,000000,80.9500000
US2.ADBE,D,20150702,000000,80.7600000
US2.ADBE,D,20150706,000000,80.4700000
US2.ADBE,D,20150707,000000,80.5950000
US2.ADBE,D,20150708,000000,80.0100000
US2.ADBE,D,20150709,000000,80.6100000
US2.ADBE,D,20150710,000000,80.5700000
US2.ADBE,D,20150713,000000,81.3800000
US2.ADBE,D,20150714,000000,82.0500000
US2.ADBE,D,20150715,000000,82.1100000
US2.ADBE,D,20150716,000000,82.5000000
US2.ADBE,D,20150717,000000,82.0700000
US2.ADBE,D,20150720,000000,82.0900000
US2.ADBE,D,20150721,000000,81.1900000
US2.ADBE,D,20150722,000000,80.7300000
US2.ADBE,D,20150723,000000,80.6200000
US2.ADBE,D,20150724,000000,80.9900000
US2.ADBE,D,20150727,000000,79.9200000
US2.ADBE,D,20150728,000000,80.6000000
US2.ADBE,D,20150729,000000,80.2400000
US2.ADBE,D,20150730,000000,81.3000000
US2.ADBE,D,20150731,000000,82.0100000
US2.ADBE,D,20150803,000000,81.3600000
US2.ADBE,D,20150804,000000,82.1300000
US2.ADBE,D,20150805,000000,83.4000000
US2.ADBE,D,20150806,000000,82.2000000
US2.ADBE,D,20150807,000000,82.7100000
US2.ADBE,D,20150810,000000,83.5900000
US2.ADBE,D,20150811,000000,83.9400000
US2.ADBE,D,20150812,000000,83.8200000
US2.ADBE,D,20150813,000000,84.3200000
US2.ADBE,D,20150814,000000,86.1200000
US2.ADBE,D,20150817,000000,86.7600000
US2.ADBE,D,20150818,000000,86.4500000
US2.ADBE,D,20150819,000000,85.4900000
US2.ADBE,D,20150820,000000,82.7200000
US2.ADBE,D,20150821,000000,79.5900000
US2.ADBE,D,20150824,000000,75.2100000
US2.ADBE,D,20150826,000000,77.2300000
US2.ADBE,D,20150827,000000,78.8700000
US2.ADBE,D,20150828,000000,79.3900000
US2.ADBE,D,20150831,000000,78.6400000
US2.ADBE,D,20150901,000000,75.8700000
US2.ADBE,D,20150902,000000,77.0000000
US2.ADBE,D,20150903,000000,78.3600000
US2.ADBE,D,20150904,000000,76.8900000
US2.ADBE,D,20150908,000000,79.7800000
US2.ADBE,D,20150909,000000,78.5200000
US2.ADBE,D,20150910,000000,78.5900000
US2.ADBE,D,20150911,000000,79.1300000
US2.ADBE,D,20150914,000000,78.4600000
US2.ADBE,D,20150915,000000,79.6000000
US2.ADBE,D,20150916,000000,80.6100000
US2.ADBE,D,20150917,000000,80.7600000
US2.ADBE,D,20150918,000000,81.2600000
US2.ADBE,D,20150921,000000,83.3300000
US2.ADBE,D,20150922,000000,84.6500000
US2.ADBE,D,20150923,000000,85.5000000
US2.ADBE,D,20150924,000000,84.0000000
US2.ADBE,D,20150925,000000,83.1300000
US2.ADBE,D,20150928,000000,80.5100000
US2.ADBE,D,20150929,000000,79.8800000
US2.ADBE,D,20150930,000000,82.2450000
US2.ADBE,D,20151001,000000,83.7400000
US2.ADBE,D,20151002,000000,83.9700000
US2.ADBE,D,20151012,000000,83.9000000
US2.ADBE,D,20151013,000000,83.6600000
US2.ADBE,D,20151014,000000,83.8000000
US2.ADBE,D,20151015,000000,86.7600000
